t,x,v
1.12,0.16685637310693857,-0.04234955869469475
1.1400000000000001,0.16600938193304468,-0.031911044920870345
1.16,0.16537116103462726,-0.019757145614173712
1.18,0.16497601812234378,-0.0061384960335976145
1.2,0.16485324820167183,0.008670801645343094
1.22,0.16502666423457868,0.024377525403922042
1.24,0.16551421474265712,0.0406739820829964
1.26,0.16632769438431705,0.057242884392542694
1.28,0.1674725520721679,0.0737623793046367
1.3,0.16894779965826065,0.08991114851915784
1.32,0.1707460226286438,0.10537350055485738
1.34,0.17285349263974095,0.11984437415049518
1.36,0.17525038012275085,0.13303417405943968
1.3800000000000001,0.17791106360393963,0.14467336296438155
1.4000000000000001,0.18080453086322726,0.15451673708494776
1.42,0.1838948656049262,0.16234731803936278
1.44,0.18714181196571347,0.16797979957321985
1.46,0.19050140795717788,0.1712634947884527
1.48,0.19392667785294693,0.17208473738302935
1.5,0.19736837260060752,0.17036869902249044
1.52,0.20077574658105732,0.16608059417243332
1.54,0.204097358464506,0.15922625338118124
1.56,0.20728188353212962,0.14985205596183165
1.58,0.21027892465136624,0.13804422312557185
1.6,0.21303980911387768,0.12392748270425907
1.62,0.21551835876796285,0.10766312651072354
1.6400000000000001,0.21767162129817733,0.08944649096376905
1.6600000000000001,0.21946055111745272,0.06950390070036219
1.68,0.22085062913145997,0.048089123366572104
1.7,0.22181241159879142,0.02547939148788938
1.72,0.22232199942854922,0.0019710541470347002
1.74,0.2223614205114899,-0.022125072964404125
1.76,0.22191891905220182,-0.04648858579727055
1.78,0.2209891473362564,-0.07079452157528547
1.8,0.21957325690475069,-0.0947184604934338
1.82,0.217678887694882,-0.11794161903644501
1.84,0.2153200553141531,-0.14015585460159014
1.86,0.2125169382221213,-0.16106850250871033
1.8800000000000001,0.2092955681719471,-0.18040696912365112
1.9000000000000001,0.20568742878947407,-0.19792300866741652
1.92,0.20172896861612574,-0.21339661627172063
1.94,0.19746103629069134,-0.22663947589353403
1.96,0.19292824677282067,-0.23749790872125434
1.98,0.18817828859839558,-0.24585527558256537
2.0,0.18326118308674427,-0.25163379547465425
2.02,0.1782285071772512,-0.2547957515454398
2.04,0.17313259214634238,-0.2553440655146079
2.06,0.16802571083605022,-0.2533222314832085
2.08,0.16295926620638607,-0.24881361018326953
2.1,0.15798299400272067,-0.2419400948049964
2.12,0.15314419210662075,-0.23286016944959137
2.14,0.14848698871762891,-0.22176639083425082
2.16,0.1440516609009439,-0.20888233297141912
2.18,0.13987401424151552,-0.19445904301345485
2.2,0.13598483338124642,-0.17877106416293786
2.22,0.13240941209798768,-0.16211208837633384
2.24,0.129167170330461,-0.14479030742696714
2.2600000000000002,0.12627136418192164,-0.127123535650157
2.2800000000000002,0.12372889346891851,-0.10943418129392968
2.3000000000000003,0.12154020984303991,-0.09204414578614642
2.32,0.11969932692731698,-0.07526973136553186
2.34,0.11819393230000634,-0.05941663739202674
2.36,0.1170055995521658,-0.044775124253202486
2.38,0.11611009706710175,-0.0316154211402236
2.4,0.11547778864429728,-0.02018345012071139
2.42,0.11507411964188305,-0.010696933947506442
2.44,0.11486018096293292,-0.0033419489904147606
2.46,0.11479334198312463,0.0017300223420009739
2.48,0.11482794242996465,0.004404493200951593
2.5,0.11491603229398369,0.00460579003723648
2.52,0.11500814809472841,0.0022982578112823453
2.54,0.11505411325095406,-0.0025131663375208466
2.56,0.11500384992420365,-0.009783020013161977
2.58,0.11480818952394041,-0.0194260220253133
2.6,0.11441966908343415,-0.03131840725377579
2.62,0.11379330093835864,-0.04529986886678637
2.64,0.11288730356102292,-0.06117607726639372
2.66,0.11166378201569505,-0.0787217360385972
2.68,0.1100893472949231,-0.09768412671687421
2.7,0.10813566476058561,-0.11778708645865932
2.72,0.10577992303141243,-0.1387353559068568
2.74,0.10300521591327529,-0.1602192286702451
2.7600000000000002,0.09980083133987039,-0.18191942909973555
2.7800000000000002,0.09616244275787568,-0.2035121414368989
2.8000000000000003,0.0920921999291377,-0.2246741110237564
2.82,0.08759871770866257,-0.24508773712619472
2.84,0.08269696296613867,-0.264446077055436
2.86,0.07740804142502995,-0.2824576826706882
2.88,0.07175888777161618,-0.29885119298936325
2.9,0.06578186391182891,-0.3133796104773906
2.92,0.0595142717022811,-0.3258241935805219
2.94,0.05299778783067066,-0.3359979041094408
2.96,0.046277829748481845,-0.34374835511152896
2.98,0.039402862646251265,-0.3489602127395726
3.0,0.03242365839145981,-0.3515570142383046
3.02,0.02539251810669372,-0.3515023733776572
3.04,0.018362470639140573,-0.3488005543217497
3.06,0.011386459552705577,-0.343496404882592
3.08,0.004516531455053738,-0.33567465021018733
3.1,-0.002196961549150009,-0.3254585580568337
3.12,-0.008706132710286684,-0.31300799666388757
3.14,-0.014966292643564435,-0.2985169158977803
3.16,-0.020936630961520042,-0.2822102913575976
3.18,-0.026580836788671992,-0.2643405796456117
3.2,-0.03186764838158423,-0.24518374070122664
3.22,-0.03677132319560876,-0.22503488992628945
3.24,-0.04127202099413455,-0.2042036486679509
3.2600000000000002,-0.04535609396749357,-0.18300926638216689
3.2800000000000002,-0.04901627929513691,-0.16177559140148726
3.3000000000000003,-0.052251791123166656,-0.14082596961820776
3.3200000000000003,-0.05506831051553081,-0.12047815153060493
3.34,-0.05747787354614291,-0.10103928796791273
3.36,-0.05949865930550116,-0.08280109341101372
3.38,-0.061154681173721435,-0.06603525318256584
3.4,-0.062475386237372754,-0.050989146934152504
3.42,-0.0634951691760558,-0.03788195586968727
3.44,-0.06425280829344955,-0.026901215092392444
3.46,-0.0647908325952974,-0.018199865442645066
3.48,-0.06515482990415031,-0.011893851316556743
3.5,-0.06539270693048144,-0.008060302344554536
3.52,-0.06555391297737252,-0.006736327601255781
3.54,-0.06568863952939764,-0.007918441357791873
3.56,-0.06584700835655348,-0.011562629427785388
3.58,-0.06607826094510919,-0.017585055055492318
3.6,-0.06642996204621904,-0.02586339320851345
3.62,-0.0669472299103893,-0.036238772227021494
3.64,-0.06767200535492973,-0.04851829220293342
3.66,-0.0686423711989884,-0.06247808036694476
3.68,-0.0698919328063273,-0.07786683529227141
3.7,-0.07144926951217273,-0.09440980401488071
3.72,-0.07333746559247034,-0.11181312934251056
3.74,-0.07557372817932055,-0.12976849878654992
3.7600000000000002,-0.07816909815505155,-0.14795802179395584
3.7800000000000002,-0.08112825859093066,-0.16605925835583232
3.8000000000000003,-0.0844494437580473,-0.18375031968187583
3.8200000000000003,-0.08812445015168482,-0.2007149604932542
3.84,-0.09213874936154991,-0.21664758261855438
3.86,-0.096471701013921,-0.2312580709761266
3.88,-0.10109686243344353,-0.24427638566941176
3.9,-0.10598239014683176,-0.25545683776797784
3.92,-0.11109152690219132,-0.2645819813353547
3.94,-0.11638316652889841,-0.27146606031667453
3.96,-0.1218124877352319,-0.27595795591915684
3.98,-0.12733164685361503,-0.27794358799591096
4.0,-0.13289051861353327,-0.2773477325541329
4.0200000000000005,-0.13843747326461592,-0.274135226716754
4.04,-0.143920177798951,-0.2683115421267421
4.0600000000000005,-0.14928640864148585,-0.2599227177432125
4.08,-0.1544848629963501,-0.2490546530812028
4.1,-0.15946595605797415,-0.2358317730330791
4.12,-0.16418259151863573,-0.22041508532000406
4.14,-0.16859089322503581,-0.2029996612004176
4.16,-0.17265088644904417,-0.18381157915800028
4.18,-0.17632711803220416,-0.16310437976066308
4.2,-0.17958920562741743,-0.14115508759117731
4.22,-0.18241230737924097,-0.11825986297754354
4.24,-0.18477750463879183,-0.09472935208942987
4.26,-0.18667209168058044,-0.07088380872390973
4.28,-0.18808976785505863,-0.04704806470428487
4.3,-0.18903072914914432,-0.02354642820320135
4.32,-0.18950165771320834,-0.0006975904379089813
4.34,-0.18951560952196653,0.021190378946551378
4.36,-0.1890918019430355,0.04182486888913793
4.38,-0.18825530456525272,0.06093332004573615
4.4,-0.187036638164338,0.07826750161552351
4.42,-0.1854712881320275,0.09360740442142865
4.44,-0.18359914004359895,0.10676468885726068
4.46,-0.18146384626645373,0.11758563333411168
4.48,-0.1791121335997715,0.12595353673606963
4.5,-0.1765930628650501,0.13179053700587895
4.5200000000000005,-0.17395725212493254,0.1350588171891682
4.54,-0.17125607578114918,0.1357611799260024
4.5600000000000005,-0.16854085218262913,0.13394098133847632
4.58,-0.1658620325558596,0.12968142536575838
4.6000000000000005,-0.16326840404854442,0.12310422968410976
4.62,-0.16080631945486223,0.11436768425986293
4.64,-0.15851896576966498,0.1036641331618667
4.66,-0.15644568310642765,0.09121691935542052
4.68,-0.15462134471931924,0.07727684066879793
4.7,-0.15307580790594327,0.06211817283252637
4.72,-0.15183344444929275,0.046034322319077114
4.74,-0.1509127580029112,0.029333177548851046
4.76,-0.15032609445193418,0.012332231785246138
4.78,-0.15007944981622925,-0.0046464453578511054
4.8,-0.15017237872338626,-0.021281308485384592
4.82,-0.15059800489309397,-0.03725642861984918
4.84,-0.15134313346549094,-0.05226649671406798
4.86,-0.1523884633997723,-0.06602165956137035
4.88,-0.1537088965909997,-0.07825211182976795
4.9,-0.15527393882759508,-0.0887123717928622
4.92,-0.15704818626345232,-0.097185173318574
4.94,-0.1589918897298238,-0.10348491272870214
4.96,-0.16106158798439785,-0.1074605961623418
4.98,-0.16321079990764467,-0.10899824095362624
5.0,-0.1653907647267172,-0.10802269314485212
5.0200000000000005,-0.16755121858961425,-0.1044988324640281
5.04,-0.16964119523889482,-0.09843214575602163
5.0600000000000005,-0.17160983815401526,-0.08986865981643465
5.08,-0.17340721135034395,-0.0788942346800279
5.1000000000000005,-0.17498509604394452,-0.06563322850162667
5.12,-0.17629776061397706,-0.05024655507789503
5.14,-0.17730269171553495,-0.0329291646368859
5.16,-0.17796127500827266,-0.013906987617785728
5.18,-0.17823941476062838,0.006566610367655601
5.2,-0.17810808255327526,0.028214806491453245
5.22,-0.1775437864234462,0.050741668855438904
5.24,-0.17652895304633742,0.07383680626077072
5.26,-0.175052216921122,0.09718024627774136
5.28,-0.17310861199556718,0.12044746469217374
5.3,-0.1706996627017237,0.1433144870172745
5.32,-0.1678333729613782,0.16546298162317755
5.34,-0.16452411332891465,0.18658526416847915
5.36,-0.16079240804554507,0.20638913441676077
5.38,-0.15666462535720985,0.22460246916435392
5.4,-0.15217257597392278,0.2409774988517432
5.42,-0.1473530259968879,0.25529470041936764
5.44,-0.14224713198850056,0.267366245020501
5.46,-0.13689980708809055,0.2770389462239235
5.48,-0.13135902816361208,0.2841966622165346
5.5,-0.1256750949192814,0.2887621141266598
5.5200000000000005,-0.1198998526367482,0.29069809179679224
5.54,-0.11408589080081236,0.2900080279946475
5.5600000000000005,-0.1082857302409194,0.2867359320113773
5.58,-0.10255101160069185,0.2809656836984794
5.6000000000000005,-0.09693169792672227,0.272819699081062
5.62,-0.09147530394510102,0.2624569885955849
5.64,-0.08622616417318932,0.250070638578722
5.66,-0.08122475140161488,0.23588475572951262
5.68,-0.07650705628702463,0.22015092273604564
5.7,-0.07210403783230372,0.2031442209669937
5.72,-0.06804115341296385,0.18515888295580268
5.74,-0.0643379757538478,0.1665036432435766
5.76,-0.06100790288897626,0.14749686090360098
5.78,-0.058057965670904245,0.12846149067100787
5.8,-0.05548873585748409,0.10971998198851016
5.82,-0.053294336217713886,0.09158918641577973
5.84,-0.051462552489398294,0.07437535371798204
5.86,-0.04997504541503865,0.05836929555029371
5.88,-0.04880765950403278,0.04384179301197815
5.9,-0.04793082364379321,0.031039320497461012
5.92,-0.04731003723384399,0.020180153283492527
5.94,-0.04690643416817414,0.01145092023956814
5.96,-0.046677415763382774,0.00500365602875894
5.98,-0.04657734264280759,0.000953399288671981
6.0,-0.04655827465703415,-0.0006236253283353108
6.0200000000000005,-0.04657074716360086,0.00030878741546201346
6.04,-0.04656457141529162,0.0037462494551892887
6.0600000000000005,-0.04648964642618783,0.009643846127881783
6.08,-0.046296769503630195,0.0179168424178434
6.1000000000000005,-0.04593843265527333,0.02844201760511455
6.12,-0.04536959230317104,0.04105960726885928
6.140000000000001,-0.04454840015779385,0.055575822018958776
6.16,-0.04343688371741467,0.07176590323359253
6.18,-0.04200156565274282,0.08937766761151394
6.2,-0.040214012300512546,0.10813548463866615
6.22,-0.03805130260773922,0.12774462424130212
6.24,-0.03549641012291318,0.14789590605954805
6.26,-0.032538492001722215,0.16827057701845266
6.28,-0.02917308046135316,0.18854534027301564
6.3,-0.025402173655892847,0.20839745621627043
6.32,-0.02123422453156744,0.22750983510285885
6.34,-0.016684027829510263,0.24557604097260485
6.36,-0.011772507010058166,0.26230512795729016
6.38,-0.0065264044509123625,0.27742623269709255
6.4,-0.0009778797969705114,0.2906928504392904
6.42,0.004835977211815296,0.3018867273802007
6.44,0.01087371175941931,0.31082130786323836
6.46,0.017090137916684078,0.31734468206601696
6.48,0.023437031558004418,0.3213419876868484
6.5,0.029863871311741386,0.32273722775160063
6.5200000000000005,0.0363186158667734,0.3214944758698626
6.54,0.04274850538417065,0.3176184499295013
6.5600000000000005,0.04910087438276068,0.31115444517866175
6.58,0.05532396328633392,0.3021876277469557
6.6000000000000005,0.061367715841273034,0.2908416997437008
6.62,0.06718454983614705,0.2772769569815385
6.640000000000001,0.07273008897577782,0.2616877699522787
6.66,0.0779638443748234,0.24429952777734276
6.68,0.08284983493037025,0.22536509332425134
6.7,0.08735713679685528,0.2051608253896751
6.72,0.09146035330464877,0.18398223067705555
6.74,0.09513999791818989,0.1621393141350347
6.76,0.09838278420089058,0.13995170097983542
6.78,0.10118181822048729,0.1177436073252925
6.8,0.10353669036699314,0.0958387387316584
6.82,0.10545346514162632,0.07455519712095213
6.84,0.10694456908404536,0.054200476374557285
6.86,0.1080285786115365,0.03506662553008692
6.88,0.10872991112213824,0.017425655851280277
6.9,0.10907842423916385,0.0015252641985611139
6.92,0.10910892952313507,-0.012415059860468716
6.94,0.10886062832592569,-0.024207481813244766
6.96,0.1083764786896608,-0.033698770469830344
6.98,0.10770250328026419,-0.040772700245981
7.0,0.10688704927534458,-0.045351869582380425
7.0200000000000005,0.10598001188369698,-0.04739890682872259
7.04,0.10503203374712253,-0.046917044581452905
7.0600000000000005,0.10409369285549347,-0.04395005342393542
7.08,0.10321469178701476,-0.038581536120503794
7.1000000000000005,0.10244306106460468,-0.030933593401968856
7.12,0.10182438919656531,-0.02116488239060752
7.140000000000001,0.10140109154875315,-0.009468098291183825
7.16,0.10121172958292948,0.00393308092993927
7.18,0.10129039120152827,0.018787538686461103
7.2,0.1016661419752575,0.034820696834377995
7.22,0.10236255591194506,0.05173886292710715
7.24,0.1033973331704872,0.0692338790975878
7.26,0.10478201075243895,0.08698799924454831
7.28,0.10652177073732992,0.10467891759957587
7.3,0.10861534908932144,0.12198486936420389
7.32,0.11105504647660552,0.13858972296959216
7.34,0.11382684093599736,0.15418798364344125
7.36,0.11691060060886618,0.16848962936747472
7.38,0.12028039319621568,0.18122470295207824
7.4,0.12390488725525725,0.19214758780082355
7.42,0.12774783901127373,0.20104089992596624
7.44,0.13176865700979307,0.2077189348279232
7.46,0.13592303570635153,0.21203061487176497
7.48,0.14016364800378683,0.21386189067119157
7.5,0.14444088581721065,0.21313755860105948
7.5200000000000005,0.14870363698923184,0.20982246576751326
7.54,0.1529000863045821,0.2039220834249075
7.5600000000000005,0.15697852797308026,0.19548243978866894
7.58,0.16088817676885364,0.18458941329593645
7.6000000000000005,0.16457996503477237,0.17136739745193322
7.62,0.16800731298381105,0.15597735831048448
7.640000000000001,0.17112686015002074,0.13861431521561357
7.66,0.17389914645433302,0.11950428452666609
7.68,0.17628923214486633,0.09890073451848583
7.7,0.17826724683523604,0.07708060735723118
7.72,0.17980885898238066,0.05433997087990892
7.74,0.18089565839997884,0.030989368743927735
7.76,0.1815154457748574,0.007348942269874873
7.78,0.1816624246202549,-0.016256599098727457
7.8,0.18133729263828036,-0.03950307940750888
7.82,0.18054723105013018,-0.06207194942736255
7.84,0.17930579206158292,-0.08365529119883083
7.86,0.1776326862376063,-0.10396065496770517
7.88,0.1755534731382522,-0.12271565223803763
7.9,0.17309916009349144,-0.13967223251490044
7.92,0.17030571544319342,-0.1546105762975899
7.94,0.16721350391724163,-0.16734254293589287
7.96,0.16386665305852377,-0.17771461898205948
7.98,0.16031236067888258,-0.18561032054856294
8.0,0.15660015426791132,-0.19095201179232957
8.02,0.15278111403206474,-0.1937021108541032
8.040000000000001,0.14890707181498267,-0.19386366424175025
8.06,0.14502979853014766,-0.19148028060626923
8.08,0.14120019291802227,-0.18663542496196603
8.1,0.13746748441878295,-0.17945108448836833
8.120000000000001,0.13387846272901557,-0.17008582696191787
8.14,0.13047674618977723,-0.15873228244400056
8.16,0.12730210054089722,-0.1456140879473923
8.18,0.12438981878194937,-0.13098234327227518
8.2,0.12177017191650386,-0.11511163391204923
8.22,0.11946793923826288,-0.0982956837566522
8.24,0.11750202556312983,-0.08084270615933035
8.26,0.11588517143994323,-0.06307052668970886
8.28,0.11462376090614905,-0.045301554496562875
8.3,0.11371772981621779,-0.027857681591118937
8.32,0.11316057618439541,-0.011055190498357993
8.34,0.11293947237442825,0.004800249408271198
8.36,0.11303547736259367,0.019418417972006392
8.38,0.1134238457220338,0.03252913644432639
8.4,0.11407442845092033,0.043886543375570755
8.42,0.11495215931843175,0.053272986765650704
8.44,0.11601761905374476,0.06050247108778512
8.46,0.11722766847550047,0.06542360481822829
8.48,0.11853614057186503,0.06792200198237885
8.5,0.1198945806115126,0.06792209983826283
8.52,0.12125302260827786,0.06538836402635603
8.540000000000001,0.12256078988880498,0.06032586217485181
8.56,0.12376730713230201,0.05278019690942877
8.58,0.12482291107049058,0.04283679931927033
8.6,0.12567964705687598,0.030619594017187696
8.620000000000001,0.12629203893721974,0.016289056842166375
8.64,0.12661782007406308,3.96958311638107e-05
8.66,0.12661861399068636,-0.01790300481749561
8.68,0.12626055389433644,-0.0372861295977146
8.700000000000001,0.12551483130238214,-0.05783330946572625
8.72,0.12435816511306762,-0.07924906979874552
8.74,0.12277318371709271,-0.10122347997598316
8.76,0.12074871411757306,-0.12343703125893848
8.78,0.11827997349239429,-0.1455656660473375
8.8,0.11536866017144753,-0.16728587919966453
8.82,0.11202294258745424,-0.1882798109705972
8.84,0.1082573463680423,-0.2082402512497255
8.86,0.10409254134304778,-0.22687547618462725
8.88,0.09955503181935524,-0.2439138409146348
8.9,0.09467675500106254,-0.2591080559877664
8.92,0.08949459388130722,-0.27223908002166153
8.94,0.08404981228087399,-0.2831195672212786
8.96,0.07838742093644842,-0.29159681538614723
8.98,0.07255548462872548,-0.2975551679174009
9.0,0.06660438127037746,-0.3009178319454267
9.02,0.06058602463146893,-0.3016480839069434
9.040000000000001,0.05455306295333006,-0.2997498435604729
9.06,0.0485580660821206,-0.2952676073891214
9.08,0.04265271393433817,-0.28828574244229194
9.1,0.03688699908549233,-0.2789271517540599
9.120000000000001,0.03130845605041113,-0.2673513323864123
9.14,0.025961429402682888,-0.2537518567240739
9.16,0.02088639226820141,-0.23835331674316362
9.18,0.016119325933338136,-0.22140777944500104
9.200000000000001,0.011691170344438114,-0.2031908093554574
9.22,0.007627354157328966,-0.18399712081773217
9.24,0.003947411740974322,-0.1641359286446695
9.26,0.0006646931680809325,-0.14392607045363423
9.28,-0.0022138282409917523,-0.12369097760752315
9.3,-0.004687647793142215,-0.10375357407291448
9.32,-0.006762719274600504,-0.08443118364300274
9.34,-0.008451342947460559,-0.06603052584090434
9.36,-0.009771953464278645,-0.048842879420233014
9.38,-0.010748811052683306,-0.03313948973659109
9.4,-0.011411600847415129,-0.019167292417490545
9.42,-0.01179494669576494,-0.007145020769857761
9.44,-0.011937847111162095,0.0027402416876316105
9.46,-0.011883042277409463,0.010336009200173218
9.48,-0.011676322093406,0.015526795770618105
9.5,-0.011365786177993636,0.018235933292231034
9.52,-0.011001067512149016,0.018426777149206562
9.540000000000001,-0.010632531969164884,0.016103280273865175
9.56,-0.01031046636368758,0.011309926609403512
9.58,-0.01008426783149951,0.0041310250297649145
9.6,-0.010001647330904213,-0.005310625145698902
9.620000000000001,-0.01010785983381819,-0.016855675994638844
9.64,-0.010444973353710967,-0.030310749564547032
9.66,-0.011051188345001907,-0.04545149345385954
9.68,-0.011960218214079098,-0.062026125210092035
9.700000000000001,-0.013200740718280939,-0.07975940964471062
9.72,-0.01479592891117515,-0.09835700633695867
9.74,-0.016763069037914323,-0.11751011876063502
9.76,-0.019113271413127023,-0.1369003717109209
9.78,-0.021851278847345442,-0.15620484010780195
9.8,-0.02497537564950148,-0.17510114986521325
9.82,-0.028477398646805745,-0.19327257037839585
9.84,-0.032342850054373665,-0.21041301831402337
9.86,-0.036551110420654134,-0.2262318937863482
9.88,-0.041075748296381095,-0.24045867264587825
9.9,-0.04588492174929866,-0.2528471824532326
9.92,-0.05094186539836331,-0.2631794946991896
9.94,-0.056205455292347106,-0.27126937188385825
9.96,-0.06163084273002427,-0.2769652150879373
9.98,-0.06717014703178302,-0.28015246554645795
10.0,-0.07277319634271218,-0.28075542234601547
10.02,-0.07838830478963249,-0.27873844757446925
10.040000000000001,-0.08396307374112187,-0.27410653991224165
10.06,-0.0894452045393667,-0.26690526761429756
10.08,-0.09478330989165265,-0.257220061934588
10.1,-0.0999277111303444,-0.2451748821308516
10.120000000000001,-0.10483120877296144,-0.23093027309813363
10.14,-0.10944981423492411,-0.21468084625790435
10.16,-0.1137434311600822,-0.19665222342517427
10.18,-0.11767647562858569,-0.177097491845082
10.200000000000001,-0.12121842546548732,-0.15629322629949974
10.22,-0.12434428999147731,-0.1345351410116879
10.24,-0.12703499281171107,-0.11213343991526122
10.26,-0.1292776616100163,-0.08940793861063104
10.28,-0.13106582038222891,-0.066683034932644
10.3,-0.1323994810808818,-0.04428260744056031
10.32,-0.133285133229693,-0.022524922278158534
10.34,-0.13373563167525615,-0.0017176287196879678
10.36,-0.13376998424964992,0.017847077681296914
10.38,-0.13341304269602397,0.035897048066443116
10.4,-0.13269510173469512,0.05218445694280441
10.42,-0.13165141259583904,0.0664896951094622
10.44,-0.1303216186936498,0.0786248174531943
10.46,-0.1287491223445859,0.08843649124585454
10.48,-0.1269803925196688,0.0958083984535516
10.5,-0.12506422455059776,0.10066305417832407
10.52,-0.12305096346703129,0.10296301256097935
10.540000000000001,-0.12099170321581171,0.10271144113391208
10.56,-0.11893747439313347,0.0999520545726634
10.58,-0.1169384333016802,0.09476840889768708
10.6,-0.11504306512372646,0.08728256726389104
10.620000000000001,-0.11329741377844864,0.07765315838598848
10.64,-0.11174435061072886,0.06607285822621174
10.66,-0.11042289344620462,0.052765334666458066
10.68,-0.10936758675287546,0.03798170335600899
10.700000000000001,-0.10860795268575528,0.021996550635034078
10.72,-0.1081680216730546,0.005103586261575994
10.74,-0.10806594994782308,-0.012389005492059839
10.76,-0.10831373005766427,-0.03016344305068468
10.78,-0.10891699891867797,-0.04789737613199546
10.8,-0.10987494644131787,-0.06526898641593172
10.82,-0.11118032616963651,-0.08196207984017659
10.84,-0.11281956776644005,-0.09767109020642387
10.86,-0.11477298957056853,-0.11210591518072256
10.88,-0.11701510787418298,-0.12499650841446569
10.9,-0.1195150380424723,-0.13609715535872674
10.92,-0.12223698114964683,-0.1451903653330093
10.94,-0.12514078845630702,-0.15209031846138477
10.96,-0.1281825948255347,-0.15664581310902942
10.98,-0.1313155110877153,-0.15874266732959766
11.0,-0.13449036443430726,-0.1583055364444703
11.02,-0.13765647516319665,-0.1552991180828954
11.040000000000001,-0.14076245752485456,-0.14972872567217965
11.06,-0.14375703203829815,-0.14164022132704104
11.08,-0.14658983646483897,-0.13111930918992754
11.1,-0.14921222264863754,-0.11829020036021656
11.120000000000001,-0.15157802665584186,-0.10331367046067402
11.14,-0.15364430006505533,-0.08638454046806207
11.16,-0.15537199087441658,-0.06772862053030898
11.18,-0.15672656328502277,-0.047599164961719745
11.200000000000001,-0.15767854658425717,-0.026272894316775538
11.22,-0.15820400447059269,-0.004045647270553787
11.24,-0.15828491741600376,0.018772269127972963
11.26,-0.1579094720334443,0.041860957506602514
11.28,-0.15707225288331225,0.06489595960082363
11.3,-0.15577433369129579,0.08755335775386203
11.32,-0.15402326653621853,0.10951486803808327
11.34,-0.15183296917545686,0.13047284468205192
11.36,-0.14922351228181582,0.15013511688623726
11.38,-0.1462208099440911,0.168229581753617
11.4,-0.14285621830901876,0.1845084809075654
11.42,-0.13916604869086746,0.19875229335778002
11.44,-0.13519100282371185,0.21077318322691618
11.46,-0.13097553915917354,0.22041794797063036
11.48,-0.12656718019976093,0.22757042060116947
11.5,-0.12201577178773754,0.2321532880352484
11.52,-0.11737270602703256,0.23412929689493278
11.540000000000001,-0.11269012008913391,0.2335018277503975
11.56,-0.10802008353412597,0.23031482875338216
11.58,-0.10341378695905833,0.2246521097128644
11.6,-0.09892074476480103,0.2166360077505857
11.620000000000001,-0.09458802460978932,0.20642544558453113
11.64,-0.0904595156980987,0.19421341306698403
11.66,-0.08657524743675901,0.1802239116992963
11.68,-0.08297076920277309,0.16470841031459257
11.700000000000001,-0.07967660099648124,0.1479418678286985
11.72,-0.07671776363990727,0.13021838578706765
11.74,-0.07411339592416592,0.11184655927371787
11.76,-0.07187646473869157,0.09314459950508831
11.78,-0.0700135727485898,0.07443530503228653
11.8,-0.06852486664794406,0.05604096086261997
11.82,-0.06740404743069166,0.03827824594795057
11.84,-0.06663848251173264,0.021453229355348078
