t,x,v
85.18,-0.08072965144997069,-0.6819126986818778
85.2,-0.09436790542360823,-0.7024595637495662
85.22,-0.10841709669859956,-0.7157014866711107
85.24,-0.12273112643202178,-0.7215595868587129
85.26,-0.13716231816919602,-0.7205672916119006
85.28,-0.15157366400143404,-0.7138112340541355
85.3,-0.16584988868251677,-0.7028184849371171
85.32000000000001,-0.17990625838125912,-0.6894011880844994
85.34,-0.19369428214294912,-0.6754738364375376
85.36,-0.20720375887169987,-0.6628611012181524
85.38,-0.22046098089606292,-0.6531150487505233
85.4,-0.23352328187107338,-0.6473596577392671
85.42,-0.24647047502585873,-0.6461778745304649
85.44,-0.25939403251646803,-0.6495522769695321
85.46000000000001,-0.27238507805585865,-0.6568651668178558
85.48,-0.28552238139221575,-0.6669580902832015
85.5,-0.2988615431978798,-0.6782449658141311
85.52,-0.3124264425141624,-0.6888677476630432
85.54,-0.3262037974674233,-0.69687938682061
85.56,-0.34014138520383547,-0.7004361756674657
85.58,-0.3541501087171848,-0.6979806409647068
85.60000000000001,-0.3681097215364789,-0.6883970718532405
85.62,-0.38187766297354375,-0.6711244451117315
85.64,-0.3953001518757784,-0.6462156771441803
85.66,-0.408224465418662,-0.6143373831288079
85.68,-0.4205112130812381,-0.5767101444736679
85.7,-0.4320454159707115,-0.534995106432372
85.72,-0.44274531809935896,-0.49113797867777553
85.74,-0.45256807767291446,-0.4471856788254564
85.76,-0.4615117912494236,-0.4050935344407035
85.78,-0.46961366193823767,-0.36654188106269947
85.8,-0.47694449955949164,-0.3327799719966473
85.82000000000001,-0.4836000989994246,-0.30451244029888963
85.84,-0.4896903478054024,-0.28183938639993633
85.86,-0.49532713553340113,-0.2642559140768242
85.88,-0.5006122538149376,-0.2507111169850444
85.9,-0.5056264761546384,-0.23972069744822858
85.92,-0.510420890103603,-0.22952214843884183
85.94,-0.5150113330723799,-0.21825726265048578
85.96000000000001,-0.5193764783253896,-0.20416405716353764
85.98,-0.5234597594686603,-0.18575928032942726
86.0,-0.5271749450752489,-0.16199358938562075
86.02,-0.5304148168629613,-0.13236416272246052
86.04,-0.5330621001174105,-0.09697367776592203
86.06,-0.5350015736727289,-0.05652983621528926
86.08,-0.5361321703970348,-0.012285438896561397
86.10000000000001,-0.5363778791749659,0.0340751669967562
86.12,-0.5356963758350308,0.08059219476096964
86.14,-0.5340845319398114,0.12521383863415178
86.16,-0.5315802551671284,0.16598909200486162
86.18,-0.5282604733270312,0.20125112574864298
86.2,-0.5242354508120584,0.22977331105560297
86.22,-0.5196399845909463,0.2508826466470006
86.24,-0.5146223316580063,0.2645195174660204
86.26,-0.5093319413086859,0.271237962866214
86.28,-0.5039071820513615,0.2721464530235674
86.3,-0.4984642529908902,0.26879499300688137
86.32000000000001,-0.49308835313075255,0.2630196248974267
86.34,-0.48782796063280404,0.2567595655665951
86.36,-0.48269276932147215,0.25186489329688705
86.38,-0.4776554714555344,0.24991361847781296
86.4,-0.47265719908597814,0.2520560518823913
86.42,-0.46761607804833033,0.2589017087720729
86.44,-0.4624380438728889,0.2704598201760099
86.46000000000001,-0.45702884746936867,0.28613927204544626
86.48,-0.45130606202845974,0.304807972580415
86.5,-0.44520990257685145,0.32490582762111087
86.52,-0.43871178602442923,0.3446002533468078
86.54,-0.43181978095749307,0.361968988616232
86.56,-0.42458040118516843,0.3751922940155413
86.58,-0.4170765553048576,0.38273570294167275
86.60000000000001,-0.40942184124602415,0.3835054120796436
86.62,-0.4017517330044313,0.3769610741913032
86.64,-0.3942125115206052,0.3631749233302418
86.66,-0.38694901305400037,0.3428314135311289
86.68,-0.3800923847833778,0.3171673727053118
86.7,-0.37374903732927156,0.2878584941497233
86.72,-0.3679918674462771,0.2568632389849689
86.74,-0.3628546026665777,0.22623938999453924
86.76,-0.3583298148666869,0.19795117283857272
86.78,-0.35437079140991545,0.17368578257323833
86.8,-0.3508970757584507,0.15469723157951595
86.82000000000001,-0.3478031311268604,0.14169275963348507
86.84,-0.3449692759341907,0.13477287982254668
86.86,-0.34227381833773973,0.13343088322993985
86.88,-0.33960520067314093,0.1366118047588467
86.9,-0.336872964577964,0.14282503190494403
86.92,-0.3340164639398651,0.15029948747020275
86.94,-0.33101047419046103,0.15716615012683782
86.96000000000001,-0.32786715118792426,0.16165000129002516
86.98,-0.32463415116212374,0.16225256483041875
87.0,-0.3213890998655154,0.15790712799352685
87.02,-0.3182309573056449,0.14809140725214168
87.04,-0.31526912916060207,0.13288658981166895
87.06,-0.3126113973643687,0.11297693221535013
87.08,-0.3103518587200617,0.08958991797151944
87.10000000000001,-0.3085600603606313,0.0643827965910227
87.12,-0.3072724044288109,0.039286577122557245
87.14,-0.3064866728863597,0.016322716221668022
87.16,-0.3061602185619264,-0.002589583915371556
87.18,-0.3062120102402338,-0.015816630666854077
87.2,-0.3065283428535709,-0.022166134090385557
87.22,-0.3069716655353786,-0.021000498522972966
87.24,-0.307391675505838,-0.012296440397902389
87.26,-0.30763760431379605,0.00335488903675025
87.28,-0.30757050653306106,0.024807276688554585
87.3,-0.30707436099929,0.05047249614331151
87.32000000000001,-0.30606491107642375,0.0784759606312104
87.34,-0.30449539186379954,0.10683974209828853
87.36,-0.30235859702183376,0.1336750424597565
87.38,-0.2996850961726386,0.15736528106060035
87.4,-0.2965377905514266,0.17672188409322007
87.42,-0.2930033528695622,0.19109753698191448
87.44,-0.2891814021299239,0.20044582765152263
87.46000000000001,-0.28517248557689345,0.20532145925189754
87.48,-0.2810660563918555,0.20682103132601548
87.5,-0.2769296357653352,0.20647020883047984
87.52,-0.2728002315887256,0.2060683490859855
87.54,-0.26867886460700585,0.20750582366694412
87.56,-0.26452874813366695,0.2125719475328913
87.58,-0.2602773091830091,0.22277234947154648
87.60000000000001,-0.25582186219357816,0.2391736959241148
87.62,-0.2510383882750959,0.26229100473893857
87.64,-0.2457925681803171,0.2920286182392092
87.66,-0.23995199581553292,0.32768065409630265
87.68,-0.23339838273360686,0.3679909318581138
87.7,-0.22603856409644457,0.4112665523501034
87.72,-0.2178132330494425,0.4555340563031539
87.74,-0.20870255192337941,0.49872292145319075
87.76,-0.1987280934943156,0.5388584819041389
87.78,-0.18795092385623283,0.5742454316375138
87.8,-0.17646601522348254,0.60362399592939
87.82000000000001,-0.16439353530489476,0.6262835298580619
87.84,-0.15186786470773353,0.6421224701645204
87.86,-0.13902541530444312,0.65164881756145
87.88,-0.12599243895321413,0.6559211471887212
87.9,-0.1128740160094397,0.6564359655268641
87.92,-0.09974529669890242,0.6549724829463331
87.94,-0.08664584703997576,0.653410038203962
87.96000000000001,-0.07357764627589651,0.6535360866967534
87.98,-0.06050692454196144,0.6568635862579996
88.0,-0.047369652816801444,0.6644756924903683
88.02,-0.03408013896699408,0.6769130003155582
88.04,-0.020541878960682915,0.6941144014684014
88.06,-0.006659590931314886,0.7154173769761827
88.08,0.007648756608208768,0.739617723226244
88.10000000000001,0.022441111072733645,0.765082889794182
88.12,0.037742768868617285,0.7899078565375937
88.14,0.05354092599936916,0.8120983105419499
88.16,0.06978289221020816,0.8297632082362895
88.18,0.08637815637493394,0.8412978862652001
88.2,0.10320411410023794,0.8455398067500015
88.22,0.12011491023523797,0.8418816981547121
88.24,0.13695254419833222,0.8303310202014026
88.26,0.15355916460236027,0.8115099322532192
88.28,0.16978936324742466,0.7865957653143626
88.3,0.18552127855371192,0.7572078185269258
88.32000000000001,0.20066543492425043,0.7252515520157444
88.34,0.21517046596456532,0.6927354151581199
88.36,0.22902517426772773,0.6615782249328518
88.38,0.24225673876638476,0.6334259310432298
88.4,0.25492525738724936,0.6094956827697193
88.42,0.26711517104264376,0.5904624372302918
88.44,0.2789244197872496,0.5763991817975942
88.46000000000001,0.29045240342320144,0.5667765927436386
88.48,0.30178793527807424,0.5605221317390663
88.5,0.31299837791285556,0.5561327613828385
88.52,0.3241210331405123,0.5518302102362604
88.54,0.3351576373452375,0.5457435508679418
88.56,0.34607250836259634,0.5361011790845905
88.58,0.3567945319442882,0.5214133607148902
88.60000000000001,0.36722279915858597,0.5006274342703526
88.62,0.37723534784399304,0.47324043328718074
88.64,0.38670015650973666,0.43935805926730565
88.66,0.3954873176950828,0.39969418698348047
88.68,0.40348120143475236,0.3555109045066077
88.7,0.41059141952488454,0.3085049108954484
88.72,0.4167615177427935,0.2606513453018178
88.74,0.4219745446488299,0.2140202883025909
88.76,0.4262549504148817,0.17058385167182816
88.78,0.4296666274483183,0.13203269466331324
88.8,0.4323072813415846,0.09961988294517171
88.82000000000001,0.434299679000488,0.07404733085512172
88.84,0.4357806256175904,0.05540590051604638
88.86,0.4368887436279113,0.04317498046910861
88.88,0.43775224323729345,0.03628154583142516
88.9,0.438477874153922,0.03321288132556435
88.92,0.43914213178043326,0.03217189761689712
88.94,0.4397855697327712,0.03125980421838172
88.96000000000001,0.44041076581713884,0.02866822668274953
88.98,0.4409841303507938,0.02286193378856402
89.0,0.4414413690265651,0.012734262180774237
89.02,0.4416960542701806,-0.0022799987921249144
89.04,0.4416504542943381,-0.02214533238141623
89.06,0.4412075476467098,-0.04622564955970552
89.08,0.44028303465551566,-0.07334387322581952
89.10000000000001,0.43881615719099926,-0.10189513034894003
89.12,0.4367782545840205,-0.13000248025905653
89.14,0.43417820497883935,-0.15569994038751164
89.16,0.43106420617108915,-0.17712489550417718
89.18,0.4275217082610056,-0.1927010547747718
89.2,0.4236676871655102,-0.2012940430129252
89.22,0.41964180630525166,-0.20232438808533654
89.24,0.4155953185435449,-0.1958268336550893
